m r d s f D_pi2_mean D_pi2_quantile0.05 D_pi2_quantile0.25 D_pi2_quantile0.50 D_pi2_quantile0.75 D_pi2_quantile0.95 HD_pi2_mean HD_pi2_quantile0.05 HD_pi2_quantile0.25 HD_pi2_quantile0.50 HD_pi2_quantile0.75 HD_pi2_quantile0.95
0.00034 2.5e-07 0.01 0.02667 0.01 486.424694736842 418.338947368421 456.902631578947 485.157894736843 515.893421052632 556.400526315789 481.998489473684 412.724210526316 453.894736842105 484.18947368421 511.261842105263 549.252105263158
0.00034 2.5e-07 0.01 0.02667 0.1 484.470747368421 412.777894736842 454.173684210527 483.7 514.096052631579 558.159736842106 466.655873684211 396.057368421053 438.019736842105 468.244736842105 495.475 536.017368421052
0.00034 2.5e-07 0.01 0.02667 0.5 482.808815789474 410.736578947368 454.228947368421 482.436842105264 512.336842105263 551.418684210526 462.508268421053 388.061315789474 433.553947368421 462.426315789474 492.267105263158 534.466842105263
0.00034 2.5e-07 0.5 0.02667 0.001 485.652389473684 414.203157894737 457.45 486.3 512.506578947368 551.117894736842 487.002394736842 417.127105263157 458.164473684211 485.931578947369 518.146052631579 553.117894736842
0.00034 2.5e-07 0.5 0.02667 0.01 476.600089473684 405.947894736842 443.165789473684 475.628947368421 507.846052631579 553.929999999999 473.040873684211 398.077368421053 440.3 473.710526315789 506.106578947368 545.011052631579
0.00034 2.5e-07 0.5 0.02667 0.1 456.164278947368 386.185263157895 427.376315789473 456.042105263158 483.081578947368 525.34052631579 452.433647368421 380.382894736842 425.076315789473 450.68947368421 481.343421052632 521.047631578948
0.00034 2.5e-07 0.5 0.02667 0.5 454.867878947368 386.512894736842 427.130263157895 454.652631578948 483 524.236315789474 448.993263157895 382.213157894737 419.123684210526 447.63947368421 477.948684210526 524.049210526316
0.00034 2.5e-07 0.01 0.05333 0.001 485.697257894737 414.583157894737 458.759210526316 486.755263157895 514.038157894737 551.323421052631 486.408584210526 416.992631578947 458.009210526315 484.981578947368 517.480263157895 555.121842105263
0.00034 2.5e-07 0.01 0.05333 0.01 484.9851 416.495 455.307894736842 484.460526315789 514.863157894737 553.776842105264 472.372252631579 395.788421052632 441.146052631579 472.468421052631 505.102631578948 543.515
0.00034 2.5e-07 0.01 0.05333 0.1 479.619952631579 405.559210526316 448.753947368421 479.973684210526 511.117105263158 552.584210526316 450.891978947368 377.753157894737 423.043421052631 451.365789473684 481.751315789474 522.121052631579
0.00034 2.5e-07 0.01 0.05333 0.5 478.637242105263 405.881842105263 452.644736842106 478.068421052631 507.961842105263 546.839473684211 450.472121052632 384.307894736842 422.1 450.1 476.940789473684 518.284473684211
0.00034 2.5e-07 0.5 0.05333 0.001 483.6801 410.602894736842 455.992105263158 484.852631578947 512.506578947368 550.448157894737 484.610931578947 410.031578947368 454.103947368421 482.93947368421 516.893421052632 552.989736842105
0.00034 2.5e-07 0.5 0.05333 0.01 462.351142105263 386.452894736842 426.628947368421 462.381578947368 494.627631578948 545.232368421052 453.765452631579 374.789210526316 417.597368421052 453.565789473685 488.797368421053 533.398947368421
0.00034 2.5e-07 0.5 0.05333 0.1 437.101484210526 373.598157894737 408.622368421052 435.268421052632 467.197368421052 507.421052631579 431.866689473684 360.801842105263 401.555263157895 431.755263157895 461.746052631579 504.926052631579
0.00034 2.5e-07 0.5 0.05333 0.5 436.908115789474 366.426315789473 408.336842105263 436.823684210526 464.775 507.324210526316 430.483815789474 364.847368421053 404.182894736842 429.534210526316 457.975 497.027894736842
0.00034 2.5e-07 0.01 0.0667 0.001 485.812526315789 413.960789473684 458.968421052632 486.95 514.140789473685 550.665789473684 486.175863157895 415.758684210527 456.443421052632 484.894736842105 517.848684210527 554.321052631579
0.00034 2.5e-07 0.01 0.0667 0.01 483.987121052632 415.96 453.748684210526 483.505263157894 513.121052631579 553.955789473684 466.199642105263 387.12 434.632894736843 465.394736842105 499.243421052632 543.397368421052
0.00034 2.5e-07 0.01 0.0667 0.1 476.518431578947 406.423157894737 445.931578947368 474.107894736842 509.478947368421 549.913684210526 446.466768421053 375.546578947369 416.713157894737 444.768421052631 475.336842105263 520.646052631578
0.00034 2.5e-07 0.01 0.0667 0.5 474.840673684211 410.023421052632 444.863157894737 471.465789473684 505.236842105263 548.011315789473 444.611768421053 377.087894736842 416.414473684211 443.105263157895 470.806578947369 515.308947368421
